CASRN,DTXSID,SMILES
69818-04-8,DTXSID50501875,C(=C(F)F)(OC(C(C(C(C(C(OC(=C(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F
69818-05-9,DTXSID70466634,C(=C(F)F)(C(C(OC(=C(F)F)F)(F)F)(F)F)F
699-35-4,DTXSID20220182,C1(=O)C(C(C1(F)F)(F)F)(F)F
70057-62-4,DTXSID50990301,COC1=C(C(=CC=C1)OC)C(=O)NC2=NN=C(S2)C3=CC=C(C=C3)OC(C(F)(F)F)(F)F
701909-41-3,DTXSID10893405,C=C(C(=O)OCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)Cl
70192-63-1,DTXSID00564112,C(C(C(F)(Cl)Cl)(F)F)F
70192-84-6,DTXSID2074083,CC(C(F)(F)Br)(F)F
70225-14-8,DTXSID2072049,C(CO)NCCO.C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F
70225-15-9,DTXSID60880946,C(CO)[NH2+]CCO.C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(F)F
70225-16-0,DTXSID1072050,C(CO)[NH2+]CCO.C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
70225-17-1,DTXSID6072051,C(CO)[NH2+]CCO.C(C(C(F)(F)F)(F)F)(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F
70225-18-2,DTXSID1072052,C(CO)NCCO.C(C(C(F)(F)S(=O)(=O)O)(F)F)(C(F)(F)F)(F)F
70225-20-6,DTXSID6072053,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[O-]S(=O)(=O)[O-]
70225-22-8,DTXSID1072054,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F.C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F.[O-]S(=O)(=O)[O-]
70225-24-0,DTXSID6072055,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F.C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F.[O-]S(=O)(=O)[O-]
70225-25-1,DTXSID10859667,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
70225-26-2,DTXSID1072056,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[O-]S(=O)(=O)[O-]
702-35-2,DTXSID90502609,C1(=O)C(C(C(O1)(F)F)(F)F)(F)F
70248-52-1,DTXSID5072060,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[O-]S(=O)(=O)[O-]
7024-92-2,DTXSID80627456,C1COC(=N1)C(C(F)(F)F)(F)F
70259-85-7,DTXSID20880947,C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(F)F.[K+]
70259-86-8,DTXSID40880949,C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F
70281-93-5,DTXSID70220516,CN(CC(=O)[O-])S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[K+]
70363-72-3,DTXSID80345562,CC(CC1=CC=CC=C1)NC(=O)C(C(F)(F)F)(F)F
70411-10-8,DTXSID40462643,C(=O)(C1(C(OC(O1)(F)F)(F)F)F)F
70414-01-6,DTXSID70896134,C1=CC=C(C=C1)CCNC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
70414-03-8,DTXSID80896044,CC(CNC(=O)C(C(C(F)(F)F)(F)F)(F)F)C1=CC=CC=C1
70414-12-9,DTXSID40895710,C1=CC=C2C(=C1)C=CN=C2C(C(C(F)(F)F)(F)F)(F)F
70414-16-3,DTXSID60895934,CC1=CN=C(C2=CC=CC=C12)C(C(C(F)(F)F)(F)F)(F)F
70473-74-4,DTXSID90895967,COCCNC(=O)C(C(C(F)(F)F)(F)F)(F)F
70473-76-6,DTXSID30895668,CCNC(=O)C(C(C(F)(F)F)(F)F)(F)F
70501-47-2,DTXSID10896097,C1=NNC(=N1)NC(=O)C(C(C(F)(F)F)(F)F)(F)F
705240-04-6,DTXSID90896595,C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)F)(F)F)O
7057-81-0,DTXSID30591739,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(O)(F)F)(F)F)(F)F
70609-44-8,DTXSID40896707,C(C(C(C(F)(F)P(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-])(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F.[Na+]
70616-99-8,DTXSID30552709,CC(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
70627-97-3,DTXSID30896554,C1(=C(C(=C(C(=C1F)F)F)F)F)C(=O)C(C(F)(F)F)(OC(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)F
70674-74-7,DTXSID30892950,C[N+](C)(CCCNC(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(=O)[O-]
70674-76-9,DTXSID00892947,C[N+](C)(CCCNC(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-]
706-79-6,DTXSID0061038,C1(=C(C(C(C1(F)F)(F)F)(F)F)Cl)Cl
706-89-8,DTXSID00476261,C1C(O1)COCC(C(F)(F)F)(F)F
70755-50-9,DTXSID60896643,C(C(OC(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)(OC(C(F)(F)S(=O)(=O)[O-])(F)F)F.[K+]
7079-86-9,DTXSID60296260,C(C(C[N+](=O)[O-])C(C(C(F)(F)F)(F)F)(F)F)C(=O)O
70862-62-3,DTXSID90895982,C1=CC(=CC=C1C(=O)CC(=O)C(C(C(F)(F)F)(F)F)(F)F)F
70887-84-2,DTXSID60825615,C(=C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O
70887-85-3,DTXSID30573459,COC(=O)CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
70887-88-6,DTXSID00892326,C(=C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O
70887-94-4,DTXSID70895723,C(=C(/C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)\F)\C(=O)O
70900-35-5,DTXSID70893284,CC1=C(C=C(C=C1)NC(=O)OCCCCN(C)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)NC(=O)OC(C)COC(=O)C(=C)C
70900-36-6,DTXSID50893287,CC1=C(C=C(C=C1)NC(=O)OCCCCN(C)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)NC(=O)OC(C)COC(=O)C(=C)C
70900-37-7,DTXSID70893289,CC1=C(C=C(C=C1)NC(=O)OCCCCN(C)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)NC(=O)OC(C)COC(=O)C(=C)C
70900-38-8,DTXSID80893290,CC1=C(C=C(C=C1)NC(=O)OCCCCN(C)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)NC(=O)OC(C)COC(=O)C(=C)C
70910-41-7,DTXSID20701380,CC(C)OC(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
709605-80-1,DTXSID10568808,C(C(C(F)(F)S(=O)(=O)Cl)(F)F)(C(F)(F)S(=O)(=O)O)(F)F
709620-35-9,DTXSID40896484,C=CC1CC(C1(OC(C(OC(C(OC(C(OC(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)(F)F
71039-88-8,DTXSID70895283,C(=C(/C(C(F)(F)F)(F)F)\F)(\C(C(C(F)(F)F)(F)F)(F)F)/F
710-65-6,DTXSID70221225,C1(C(SC(C(S1)(F)F)(F)F)(F)F)(F)F
710-70-3,DTXSID70554560,C12(C(O1)(C(C(C2(F)F)(F)F)(F)F)F)F
710-74-7,DTXSID20631330,C1=CC(=CC(=C1)N)C(C(F)(F)F)(F)F
71076-47-6,DTXSID00893292,C(C(C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)F)(F)F)(C(F)(F)F)(C(F)(F)F)C(F)(F)F
711-17-1,DTXSID90379434,C1CCC(C(C1)C(C(F)(F)F)(F)F)I
711-40-0,DTXSID90509931,C1(=C(F)F)C(=C(F)F)C(C1(F)F)(F)F
711-60-4,DTXSID50298455,CCCC1=C(C(C1(F)F)(F)F)CCC
71178-11-5,DTXSID80825531,C(=C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)(C(=O)O)F
71178-19-3,DTXSID20825530,C(=C(F)S(=O)(=O)O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F
71212-45-8,DTXSID10720565,C1=CC(=CC=C1OC(=C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)F)S(=O)(=O)O
71222-08-7,DTXSID90825522,C(C(C(C(C(C(C(C(C(CO)(F)F)F)(F)F)(F)F)(F)F)(F)F)F)(F)F)O
7125-99-7,DTXSID50878690,CC(C(F)(Cl)Cl)(F)F
71302-72-2,DTXSID50880950,C1(C(C(C(O1)(F)F)(F)F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F
71342-62-6,DTXSID90991670,C(C(C(F)(F)F)(F)Cl)(C(F)(F)F)F
71356-37-1,DTXSID40823270,CC(C)OC(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
71356-38-2,DTXSID70880952,C1C[N+](CCN1C(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(CCO)CC(=O)[O-]
71360-30-0,DTXSID10896315,C1=CC(=CC=C1C(C(F)(F)F)(C(F)(F)F)F)O
71363-70-7,DTXSID90647766,C[Si](C)(CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O[Si](C)(C)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
714-37-4,DTXSID10452233,C1(=NC(C(C(C1(F)F)(F)F)(F)F)(F)F)F
714-43-2,DTXSID90221580,CC(=O)OC1(C(C(C1(F)F)(F)F)(F)F)Br
71463-78-0,DTXSID5072353,CCN(CCCP(=O)(O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
71463-79-1,DTXSID0072354,CCN(CCCP(=O)(O)O)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
71463-80-4,DTXSID5072355,CCN(CCCP(=O)(OCC)OCC)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
71463-81-5,DTXSID0072356,CCN(CCCP(=O)(OCC)OCC)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
714975-28-7,DTXSID90896151,CNC1=NN(C(=N1)C(C(C(F)(F)F)(F)F)(F)F)C
714975-29-8,DTXSID40896126,CNC1=NN=C(O1)C(C(C(F)(F)F)(F)F)(F)F
714975-34-5,DTXSID60896143,CN1C(=NC(=N1)OC)C(C(C(F)(F)F)(F)F)(F)F
71500-44-2,DTXSID60881877,C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)(C(F)(F)F)F
71546-78-6,DTXSID10462473,C(C(C(F)(F)F)(F)F)(C(OC(C(F)(F)F)(F)F)(F)F)(F)F
71623-69-3,DTXSID00896162,COC1=NC(=NC=C1C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)OC
71726-31-3,DTXSID90880954,C=COCC(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
71735-32-5,DTXSID40221959,C1=CN(C=N1)C(=O)C(C(F)(F)F)(F)F
717825-76-8,DTXSID101023737,CCCC[Si](CCCC)(CCCOCC(C(F)(F)F)(OC(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)F)OCCC(C)(C#C)O
717-85-1,DTXSID10490110,C1=CC(=CC=C1N)OC(C(F)(F)F)(F)F
718-66-1,DTXSID10505596,C1=CC=C(C=C1)NC(=O)C(C(F)(F)F)(F)F
71917-15-2,DTXSID00501188,C1(C(O1)(C(F)(F)F)F)(C(C(F)(F)F)(F)F)F
71917-16-3,DTXSID60501189,C1(C(O1)(C(F)(F)F)F)(C(C(C(F)(F)F)(F)F)(F)F)F
719-21-1,DTXSID00283715,C1(=C(N=C(NC1=O)N)C(C(F)(F)F)(F)F)F
71940-07-3,DTXSID10892599,C[N+](C)(C)CC(CSCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Cl-]
72007-68-2,DTXSID80892485,C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-]
72016-05-8,DTXSID80895294,C(/C=C/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O
72030-22-9,DTXSID20222343,C1=CC(=C(C=C1C(F)(F)F)Cl)C(C(F)(F)Cl)(F)F
72276-05-2,DTXSID70880957,CN(CCOC(=O)C=C)S(=O)(=O)CCC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
72276-06-3,DTXSID1072557,CN(CCOC(=O)C=C)S(=O)(=O)CCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
72276-07-4,DTXSID6072558,CN(CCOC(=O)C=C)S(=O)(=O)CCC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
72276-08-5,DTXSID1072559,CN(CCOC(=O)C=C)S(=O)(=O)CCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
72301-80-5,DTXSID60374714,C(C(O)(F)F)(C(F)(F)F)(F)F
72307-48-3,DTXSID50222654,C1=CC=C(C=C1)C2=C3N=NC(=C(N3N=C2)C4=CC=C(C=C4)F)C(=O)C(C(F)(F)F)(F)F
72370-87-7,DTXSID70531174,CCOC1=CC=C(C=C1)C2(CC(C2(F)F)(F)F)C(=O)O
72370-89-9,DTXSID30531175,CCOC1=CC=C(C=C1)[C@]2(CC(C2(F)F)(F)F)C(=O)O
72372-80-6,DTXSID40627472,CCCOC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
7240-48-4,DTXSID10413743,C1=CC2=C(C=CC(=C2)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C=C1O
72441-89-5,DTXSID40276525,C1(C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)S(=O)(=O)O
72487-68-4,DTXSID80545621,C=CCC(C(C(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)C(F)(F)F
72494-14-5,DTXSID30880958,CCCCC(C(=O)NC1=CC(=C(C=C1)NC(=O)C(C(C(C(F)F)(F)F)(F)F)(F)F)O)OC2=C(C=C(C=C2)C(C)(C)CC)C(C)(C)CC
72629-94-8,DTXSID90868151,C(=O)(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
727351-53-3,DTXSID50892598,C[N+](C)(C)CC(CSCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
72765-11-8,DTXSID60547704,C(C(C(F)(Cl)Cl)(F)F)(C(F)(Cl)Cl)(F)F
72779-05-6,DTXSID60880961,CC1CN1C(=O)NC2=C(C=CC(=C2)NC(=O)OC(CSCCC(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)CSCCC(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)C
72785-08-1,DTXSID2072594,CN(C)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
72804-48-9,DTXSID90895942,C1(C(O1)(F)F)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)F
72804-49-0,DTXSID9072604,C(=C(/C(F)(F)F)\F)(\C(C(F)(F)F)(F)F)/F
72828-80-9,DTXSID20880962,CCCCC(=O)OCC(C(C(C(CCC)(F)F)(F)F)(F)F)(F)F
72848-57-8,DTXSID10382167,C(=O)(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)Cl
72850-56-7,DTXSID30825187,CCOC(=O)C=C(C(C(F)(F)F)(F)F)N
72923-37-6,DTXSID30625826,CC(C(C(C(F)(F)F)(F)F)(F)F)F
72942-63-3,DTXSID20823157,C12(C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)(OC(C(C2(F)F)(F)F)(F)F)F)F
729554-00-1,DTXSID60892968,C(C(C(C(F)(F)Cl)(F)F)(F)F)(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F
72985-54-7,DTXSID10503658,C(C(OF)(OF)F)(C(F)(F)F)(F)F
73019-19-9,DTXSID00880965,CCCCCCCCCCCCCCCCCCNC(=O)C1=CC=C(C=C1)CC2=CC=C(C=C2)C(=O)NCCN(CCC)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
73019-20-2,DTXSID60880966,CCCN(CCNC(=O)C1=CC(=C(C=C1)C)C(=O)NCCN(C)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
73041-05-1,DTXSID90501334,C(=O)(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)C(F)(F)F
7309-84-4,DTXSID70880210,C1(=O)C(OC(C(O1)(C(F)(F)F)F)(F)F)(C(F)(F)F)F
73122-14-2,DTXSID601018224,COC(=O)C(C(OC(C(C(F)(F)F)(OC(=C(F)F)F)F)(F)F)(F)F)(F)F
73149-44-7,DTXSID60893293,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[Br-]
731858-13-2,DTXSID10895601,C(C[P+](=O)O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
731858-15-4,DTXSID00895630,C(C[P+](=O)O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
73187-04-9,DTXSID90340821,C12(C(C(C(C1(F)F)(F)F)(F)F)(F)F)C(C(C(O2)(F)F)(F)F)(F)F
73188-76-8,DTXSID90601121,C1(C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)C(F)(F)F
73196-05-1,DTXSID50601122,C1(C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)F)(C(F)(F)F)C(F)(F)F
73287-23-7,DTXSID70462919,COC(C(OC)(F)F)(F)F
73309-73-6,DTXSID80543288,C(C(C(OC(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)(C(F)(F)F)F
73320-57-7,DTXSID70896492,C(C(C(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)O
73353-25-0,DTXSID20881232,C[N+](C)(CCCNCC(CC(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)CCC(=O)O.[OH-]
73353-26-1,DTXSID40881234,CN(C)CCCNCC(CC(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
733736-25-9,DTXSID50508304,C(C(F)(F)S(=O)(=O)F)(O)(F)F
733-76-6,DTXSID80517505,C1=CC=C(C=C1)NCC(C(C(C(F)F)(F)F)(F)F)(F)F
73401-37-3,DTXSID60694202,C(=C(C(C(F)(F)F)(F)F)F)C(F)(F)F
7345-49-5,DTXSID10884373,C1(=O)C(OC(O1)(C(=O)F)C(F)(F)F)(C(F)(F)F)F
73533-18-3,DTXSID40617035,C(C(C(F)(Br)Br)(F)F)(C(F)(F)F)(F)F
73602-42-3,DTXSID90896030,CCCCNC(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
73602-44-5,DTXSID30895961,CCCCNC(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
73602-45-6,DTXSID30896155,C1CCC(CC1)NC(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
73602-46-7,DTXSID00896167,C1CCC(CC1)NC(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
73603-85-7,DTXSID70553179,COC1=CC=C(C=C1)C=NC2=CC=C(C=C2)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
73605-98-8,DTXSID50574564,C(C(F)(F)S(=O)(=O)F)(OC(C(F)(F)Cl)(F)F)(F)F
73606-13-0,DTXSID40381986,C=CCOC(C(F)(F)S(=O)(=O)F)(F)F
73606-15-2,DTXSID80510950,C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(F)F)(C(C(C(OC(C(F)(F)S(=O)(=O)F)(F)F)(F)F)(F)F)(F)F)(F)F
73606-19-6,DTXSID60881236,C(C(C(C(F)(F)Cl)(F)F)(F)F)(C(C(OC(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(F)F)(F)F.[K+]
73609-36-6,DTXSID00223797,C[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(Cl)Cl
736154-66-8,DTXSID90601520,CCO[Si](CCC(C(F)(F)F)(F)F)(OCC)OCC
736-45-8,DTXSID00314654,C1=CC(=CC=C1NC(=O)NC(=O)C(C(F)(F)F)(F)F)Cl
7365-36-8,DTXSID00895655,CCCCCCCCCCCCCCOC(=O)C(C(C(F)(F)F)(F)F)(F)F
73673-81-1,DTXSID10223925,C1=CC(=CC=C1C2=CC(=NN3C2=NN=C3)C(C(F)(F)F)(F)F)F
73771-54-7,DTXSID60994693,C(CCl)N(CCCl)CC(C(C(CN(CCCl)CCCl)(F)F)(F)F)(F)F.Cl
73772-32-4,DTXSID4041286,CN(C)CCCN(CC(CS(=O)(=O)[O-])O)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[Na+]
73772-33-5,DTXSID0072772,CC(=O)O.CN(C)CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
73772-34-6,DTXSID5072773,CN(C)CCCN(CCOCCOCCO)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
73782-58-8,DTXSID80896069,C1=CC(=CC=C1C(=O)O)NCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
73829-36-4,DTXSID40892481,C(=O)(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-]
7385-65-1,DTXSID70884379,C(=O)(C1(OC(C(O1)(F)F)(C(F)(F)F)F)C(F)(F)F)F
73900-39-7,DTXSID20531189,C=CCC(C(=O)O)(C(F)(F)F)F
73928-40-2,DTXSID20880967,C(C(C(C(C(OC(=C(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F
73980-71-9,DTXSID00344572,CN(C(=O)C(C(C(F)(F)F)(F)F)(F)F)C(=O)C(C(C(F)(F)F)(F)F)(F)F
7401-42-5,DTXSID70290779,C1(=NNN=N1)C(C(C(C2=NNN=N2)(F)F)(F)F)(F)F
74032-60-3,DTXSID101021531,COC(=O)/C(=C(\C(C(=O)OC)(C(F)(F)F)F)/F)/F
74061-31-7,DTXSID50501193,C1=CC=C(C=C1)[I+]C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
74067-14-4,DTXSID10510387,COC(=O)C(=O)C(C(F)(F)F)(F)F
74067-15-5,DTXSID70510388,COC(=O)C(=O)C(C(C(C(F)F)(F)F)(F)F)(F)F
74067-16-6,DTXSID30510389,COC(=O)C(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
742038-20-6,DTXSID80628928,C1CC(NC1)C(=O)C(C(F)(F)F)(F)F
74256-14-7,DTXSID80880968,CC(=C)C(=O)OCCC(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
74256-15-8,DTXSID40880969,CC(=C)C(=O)OCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
742-73-4,DTXSID20867516,C1(C(C(C(C(C1(F)F)(F)F)(F)S(=O)(=O)O)(F)F)(F)F)(C(F)(F)F)F
