CASRN,DTXSID,Name,Species,Sex,DosingAdj,HalfLife.h,kelim.h,Source,NObs,Multimodal,FittedDist
87533-03-7,DTXSID00520071,#N/A,,,,52.55,,,,,
87533-03-7,DTXSID00520071,#N/A,,,,4.943,,,,,
168087-06-7,DTXSID80597246,(2-Bromoethyl)(pentafluoro)cyclopropane,,,,52.55,,,,,
168087-06-7,DTXSID80597246,(2-Bromoethyl)(pentafluoro)cyclopropane,,,,4.943,,,,,
91167-14-5,DTXSID30757030,#N/A,,,,52.55,,,,,
91167-14-5,DTXSID30757030,#N/A,,,,4.943,,,,,
73353-25-0,DTXSID20881232,(2-Carboxyethyl)-3-(((perfluoro-7-methyloctyl)2-hydroxypropyl)amino)propyldimethylammonium hydroxide,,,,29070,,,,,
73353-25-0,DTXSID20881232,(2-Carboxyethyl)-3-(((perfluoro-7-methyloctyl)2-hydroxypropyl)amino)propyldimethylammonium hydroxide,,,,782.4,,,,,
93776-14-8,DTXSID20881030,(2-Carboxyethyl)-3-((perfluorooctyl)-2-hydroxypropyl)aminopropyldimethylammonium hydroxide,,,,29070,,,,,
93776-14-8,DTXSID20881030,(2-Carboxyethyl)-3-((perfluorooctyl)-2-hydroxypropyl)aminopropyldimethylammonium hydroxide,,,,782.4,,,,,
5158-52-1,DTXSID00880208,(2-Carboxylatoethyl)dimethyl[3-(perfluorooctanamido)propyl]ammonium,,,,29070,,,,,
5158-52-1,DTXSID00880208,(2-Carboxylatoethyl)dimethyl[3-(perfluorooctanamido)propyl]ammonium,,,,782.4,,,,,
93776-15-9,DTXSID80881031,(2-Carboxylatoethyl)-3-((perfluoro-11-methyldodecyl)-2-hydroxypropyl)aminopropyldimethylammonium,,,,29070,,,,,
93776-15-9,DTXSID80881031,(2-Carboxylatoethyl)-3-((perfluoro-11-methyldodecyl)-2-hydroxypropyl)aminopropyldimethylammonium,,,,782.4,,,,,
93777-12-9,DTXSID90881062,(2-Carboxylatoethyl)-3-((perfluoro-9-methyldecyl)-2-hydroxypropyl)aminopropyldimethylammonium,,,,29070,,,,,
93777-12-9,DTXSID90881062,(2-Carboxylatoethyl)-3-((perfluoro-9-methyldecyl)-2-hydroxypropyl)aminopropyldimethylammonium,,,,782.4,,,,,
93776-13-7,DTXSID10881029,(2-Carboxylatoethyl)-3-((perfluorodecyl)-2-hydroxypropyl)aminopropyldimethylammonium,,,,29070,,,,,
93776-13-7,DTXSID10881029,(2-Carboxylatoethyl)-3-((perfluorodecyl)-2-hydroxypropyl)aminopropyldimethylammonium,,,,782.4,,,,,
93776-12-6,DTXSID80881016,(2-Carboxylatoethyl)dimethyl(((perfluorododecyl)-2-hydroxypropyl)amino)propylammonium,,,,29070,,,,,
93776-12-6,DTXSID80881016,(2-Carboxylatoethyl)dimethyl(((perfluorododecyl)-2-hydroxypropyl)amino)propylammonium,,,,782.4,,,,,
83865-02-5,DTXSID30574567,"(2-Chloro-1,1,2,2-tetrafluoroethoxy)(difluoro)acetic acid",,,,52.55,,,,,
83865-02-5,DTXSID30574567,"(2-Chloro-1,1,2,2-tetrafluoroethoxy)(difluoro)acetic acid",,,,4.943,,,,,
56672-52-7,DTXSID20205237,"(2-Chloro-1,1,2,2-tetrafluoroethoxy)trifluoroethylene",,,,52.55,,,,,
56672-52-7,DTXSID20205237,"(2-Chloro-1,1,2,2-tetrafluoroethoxy)trifluoroethylene",,,,4.943,,,,,
94953-38-5,DTXSID70759331,"(2-Chloroethenyl)bis(2,2,3,3-tetrafluorocyclobutyl)silane",,,,52.55,,,,,
94953-38-5,DTXSID70759331,"(2-Chloroethenyl)bis(2,2,3,3-tetrafluorocyclobutyl)silane",,,,29070,,,,,
94953-38-5,DTXSID70759331,"(2-Chloroethenyl)bis(2,2,3,3-tetrafluorocyclobutyl)silane",,,,4.943,,,,,
873013-82-2,DTXSID30832694,"(2-Cyclohexyl-1,1,2,2-tetrafluoroethyl)benzene",,,,29070,,,,,
873013-82-2,DTXSID30832694,"(2-Cyclohexyl-1,1,2,2-tetrafluoroethyl)benzene",,,,4.943,,,,,
873013-82-2,DTXSID30832694,"(2-Cyclohexyl-1,1,2,2-tetrafluoroethyl)benzene",,,,782.4,,,,,
873013-82-2,DTXSID30832694,"(2-Cyclohexyl-1,1,2,2-tetrafluoroethyl)benzene",,,,52.55,,,,,
42096-33-3,DTXSID40330474,"(2-methylphenyl) 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",,,,29070,,,,,
42096-33-3,DTXSID40330474,"(2-methylphenyl) 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",,,,782.4,,,,,
582-00-3,DTXSID00897033,(2-Naphthalenyl)perfluorobutanamide,,,,29070,,,,,
582-00-3,DTXSID00897033,(2-Naphthalenyl)perfluorobutanamide,,,,782.4,,,,,
350716-42-6,DTXSID00698325,(2-Perfluorooctylethyl)isopropoxycarbonyloxyiminophenylacetonitrile,,,,29070,,,,,
350716-42-6,DTXSID00698325,(2-Perfluorooctylethyl)isopropoxycarbonyloxyiminophenylacetonitrile,,,,782.4,,,,,
83865-23-0,DTXSID90574563,"(2,2-Dichloro-1,1,2-trifluoroethoxy)(difluoro)acetyl fluoride",,,,52.55,,,,,
87533-02-6,DTXSID40520070,#N/A,,,,52.55,,,,,
87533-02-6,DTXSID40520070,#N/A,,,,4.943,,,,,
94237-11-3,DTXSID50241209,"(2,2,2-Tris((acryloyloxy)methyl)ethoxy)((perfluorohexyl)ethyl)dimethylsilane",,,,29070,,,,,
94237-11-3,DTXSID50241209,"(2,2,2-Tris((acryloyloxy)methyl)ethoxy)((perfluorohexyl)ethyl)dimethylsilane",,,,782.4,,,,,
81664-99-5,DTXSID20895253,"(2,2,3,3,4,4,4-Heptafluorobutyl)benzene",,,,52.55,,,,,
81664-99-5,DTXSID20895253,"(2,2,3,3,4,4,4-Heptafluorobutyl)benzene",,,,4.943,,,,,
771561-37-6,DTXSID20649455,"(2,2,3,3,4,4,5,5-Octafluoropentyl)propanedinitrile",,,,52.55,,,,,
771561-37-6,DTXSID20649455,"(2,2,3,3,4,4,5,5-Octafluoropentyl)propanedinitrile",,,,4.943,,,,,
87981-51-9,DTXSID00831230,"(2,2,3,3,4,4,5,5,6,6-Decafluorocyclohexane-1,1-diyl)dimethanol",,,,29070,,,,,
87981-51-9,DTXSID00831230,"(2,2,3,3,4,4,5,5,6,6-Decafluorocyclohexane-1,1-diyl)dimethanol",,,,782.4,,,,,
87981-51-9,DTXSID00831230,"(2,2,3,3,4,4,5,5,6,6-Decafluorocyclohexane-1,1-diyl)dimethanol",,,,52.55,,,,,
87981-51-9,DTXSID00831230,"(2,2,3,3,4,4,5,5,6,6-Decafluorocyclohexane-1,1-diyl)dimethanol",,,,4.943,,,,,
113933-95-2,DTXSID00765521,"(2,2,3,3,4,4,5,5,6,6-Decafluorohexyl)phosphonic acid",,,,29070,,,,,
113933-95-2,DTXSID00765521,"(2,2,3,3,4,4,5,5,6,6-Decafluorohexyl)phosphonic acid",,,,782.4,,,,,
113933-95-2,DTXSID00765521,"(2,2,3,3,4,4,5,5,6,6-Decafluorohexyl)phosphonic acid",,,,52.55,,,,,
41925-33-1,DTXSID60880421,"(2,2,3,3,4,4,5,5,6,6,7,7,8,9,9,9-Hexadecafluoro-8-(trifluoromethyl)nonyl)oxirane",,,,29070,,,,,
41925-33-1,DTXSID60880421,"(2,2,3,3,4,4,5,5,6,6,7,7,8,9,9,9-Hexadecafluoro-8-(trifluoromethyl)nonyl)oxirane",,,,52.55,,,,,
41925-33-1,DTXSID60880421,"(2,2,3,3,4,4,5,5,6,6,7,7,8,9,9,9-Hexadecafluoro-8-(trifluoromethyl)nonyl)oxirane",,,,782.4,,,,,
61448-95-1,DTXSID80817375,"(2,3,3,5,5,6,6-Heptafluoro-1,4-dioxan-2-yl)(trimethyl)silane",,,,52.55,,,,,
61448-96-2,DTXSID20817374,"(2,3,3,5,5,6,6-Heptafluoro-1,4-dioxan-2-yl)methanol",,,,52.55,,,,,
61448-96-2,DTXSID20817374,"(2,3,3,5,5,6,6-Heptafluoro-1,4-dioxan-2-yl)methanol",,,,4.943,,,,,
87461-70-9,DTXSID20832340,"(2,5-Dimethoxy-4-methylphenyl)methyl heptafluorobutanoate",,,,29070,,,,,
87461-70-9,DTXSID20832340,"(2,5-Dimethoxy-4-methylphenyl)methyl heptafluorobutanoate",,,,782.4,,,,,
143662-85-5,DTXSID50771490,"(2,6-Dinitrophenyl)methyl tridecafluoroheptanoate",,,,29070,,,,,
143662-85-5,DTXSID50771490,"(2,6-Dinitrophenyl)methyl tridecafluoroheptanoate",,,,782.4,,,,,
67899-37-0,DTXSID40895250,"(2E)-1,1,1,2,3,4,4,5,5,6,6,6-Dodecafluorohex-2-ene",,,,52.55,,,,,
67899-37-0,DTXSID40895250,"(2E)-1,1,1,2,3,4,4,5,5,6,6,6-Dodecafluorohex-2-ene",,,,4.943,,,,,
24010-46-6,DTXSID30895284,"(2E)-1,1,1,2,3,4,4,5,5,6,6,7,7,7-Tetradecafluorohept-2-ene",,,,52.55,,,,,
24010-46-6,DTXSID30895284,"(2E)-1,1,1,2,3,4,4,5,5,6,6,7,7,7-Tetradecafluorohept-2-ene",,,,4.943,,,,,
31143-13-2,DTXSID90895386,"(2E)-1,1,1,2,3,4,4,5,5,6,6,7,7,8,8,8-Hexadecafluorooct-2-ene",,,,29070,,,,,
31143-13-2,DTXSID90895386,"(2E)-1,1,1,2,3,4,4,5,5,6,6,7,7,8,8,8-Hexadecafluorooct-2-ene",,,,52.55,,,,,
31143-13-2,DTXSID90895386,"(2E)-1,1,1,2,3,4,4,5,5,6,6,7,7,8,8,8-Hexadecafluorooct-2-ene",,,,782.4,,,,,
58621-72-0,DTXSID80896327,"(2E)-1,1,1,2,4,4,5,5,5-Nonafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)pent-2-ene",,,,29070,,,,,
58621-72-0,DTXSID80896327,"(2E)-1,1,1,2,4,4,5,5,5-Nonafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)pent-2-ene",,,,52.55,,,,,
58621-72-0,DTXSID80896327,"(2E)-1,1,1,2,4,4,5,5,5-Nonafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)pent-2-ene",,,,782.4,,,,,
83227-62-7,DTXSID80896660,"(2E)-1,1,1,4,4,5,5,6,6,6-Decafluorohex-2-ene",,,,52.55,,,,,
83227-62-7,DTXSID80896660,"(2E)-1,1,1,4,4,5,5,6,6,6-Decafluorohex-2-ene",,,,4.943,,,,,
120695-78-5,DTXSID20694127,(2E)-Perfluoro-1-iodo-4-methylpent-2-ene,,,,29070,,,,,
120695-78-5,DTXSID20694127,(2E)-Perfluoro-1-iodo-4-methylpent-2-ene,,,,52.55,,,,,
120695-78-5,DTXSID20694127,(2E)-Perfluoro-1-iodo-4-methylpent-2-ene,,,,782.4,,,,,
NOCAS_891463,DTXSID30891463,"(2E)-3,4,4,5,5,6,6,7,7,8,8,8-Dodecafluoro-2-octenoic acid",,,,29070,,,,,
NOCAS_891463,DTXSID30891463,"(2E)-3,4,4,5,5,6,6,7,7,8,8,8-Dodecafluoro-2-octenoic acid",,,,782.4,,,,,
NOCAS_891463,DTXSID30891463,"(2E)-3,4,4,5,5,6,6,7,7,8,8,8-Dodecafluoro-2-octenoic acid",,,,52.55,,,,,
148757-93-1,DTXSID701022818,"(2E)-4,4,5,5,5-Pentafluoropent-2-en-1-ol",,,,52.55,,,,,
148757-93-1,DTXSID701022818,"(2E)-4,4,5,5,5-Pentafluoropent-2-en-1-ol",,,,4.943,,,,,
92835-82-0,DTXSID10346749,(E)-3-(Perfluoropropyl)-2-iodo-2-propen-1-ol,,,,29070,,,,,
92835-82-0,DTXSID10346749,(E)-3-(Perfluoropropyl)-2-iodo-2-propen-1-ol,,,,782.4,,,,,
92835-82-0,DTXSID10346749,(E)-3-(Perfluoropropyl)-2-iodo-2-propen-1-ol,,,,4.943,,,,,
92835-82-0,DTXSID10346749,(E)-3-(Perfluoropropyl)-2-iodo-2-propen-1-ol,,,,52.55,,,,,
37759-88-9,DTXSID60896663,"(2E)-4,4,5,5,6,6,6-Heptafluorohex-2-en-1-ol",,,,52.55,,,,,
37759-88-9,DTXSID60896663,"(2E)-4,4,5,5,6,6,6-Heptafluorohex-2-en-1-ol",,,,4.943,,,,,
1081782-31-1,DTXSID60895171,"(2E)-4,4,5,5,6,6,6-Heptafluorohex-2-ene",,,,52.55,,,,,
1081782-31-1,DTXSID60895171,"(2E)-4,4,5,5,6,6,6-Heptafluorohex-2-ene",,,,4.943,,,,,
37759-76-5,DTXSID90896671,"(2E)-4,4,5,5,6,6,6-Heptafluorohex-2-enoic acid",,,,52.55,,,,,
37759-76-5,DTXSID90896671,"(2E)-4,4,5,5,6,6,6-Heptafluorohex-2-enoic acid",,,,4.943,,,,,
83706-96-1,DTXSID00896667,"(2E)-4,4,5,5,6,6,7,7,7-Nonafluorohept-2-en-1-ol",,,,52.55,,,,,
83706-96-1,DTXSID00896667,"(2E)-4,4,5,5,6,6,7,7,7-Nonafluorohept-2-en-1-ol",,,,4.943,,,,,
83706-96-1,DTXSID00896667,"(2E)-4,4,5,5,6,6,7,7,7-Nonafluorohept-2-en-1-ol",,,,782.4,,,,,
89889-22-5,DTXSID60896668,"(2E)-4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Pentadecafluorodec-2-ene",,,,29070,,,,,
89889-22-5,DTXSID60896668,"(2E)-4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Pentadecafluorodec-2-ene",,,,52.55,,,,,
89889-22-5,DTXSID60896668,"(2E)-4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Pentadecafluorodec-2-ene",,,,782.4,,,,,
83706-97-2,DTXSID80896761,(E)-3-(Perfluorohexyl)-2-propen-1-ol,,,,29070,,,,,
83706-97-2,DTXSID80896761,(E)-3-(Perfluorohexyl)-2-propen-1-ol,,,,782.4,,,,,
83706-97-2,DTXSID80896761,(E)-3-(Perfluorohexyl)-2-propen-1-ol,,,,4.943,,,,,
83706-97-2,DTXSID80896761,(E)-3-(Perfluorohexyl)-2-propen-1-ol,,,,52.55,,,,,
80793-20-0,DTXSID20379927,(2E)-1-Propenylperfluorohexane,,,,52.55,,,,,
80793-20-0,DTXSID20379927,(2E)-1-Propenylperfluorohexane,,,,4.943,,,,,
83706-95-0,DTXSID40896308,"(2E)-4,5,5,5-Tetrafluoro-4-(trifluoromethyl)pent-2-en-1-ol",,,,52.55,,,,,
83706-95-0,DTXSID40896308,"(2E)-4,5,5,5-Tetrafluoro-4-(trifluoromethyl)pent-2-en-1-ol",,,,4.943,,,,,
239463-98-0,DTXSID701022999,"(2E)-4,5,5,6,6,6-Hexafluoro-4-(trifluoromethyl)hex-2-enoic acid",,,,782.4,,,,,
239463-98-0,DTXSID701022999,"(2E)-4,5,5,6,6,6-Hexafluoro-4-(trifluoromethyl)hex-2-enoic acid",,,,52.55,,,,,
239463-98-0,DTXSID701022999,"(2E)-4,5,5,6,6,6-Hexafluoro-4-(trifluoromethyl)hex-2-enoic acid",,,,4.943,,,,,
119206-62-1,DTXSID50896718,(2R)-2-(Acetyloxy)-3-(hexadecyloxy)propyl heptafluorobutanoate,,,,29070,,,,,
119206-62-1,DTXSID50896718,(2R)-2-(Acetyloxy)-3-(hexadecyloxy)propyl heptafluorobutanoate,,,,782.4,,,,,
1821830-40-3,DTXSID201022287,"(2R)-2-Amino-4,4,5,5,5-pentafluoropentanoic acid",,,,29070,,,,,
1821830-40-3,DTXSID201022287,"(2R)-2-Amino-4,4,5,5,5-pentafluoropentanoic acid",,,,52.55,,,,,
1821830-40-3,DTXSID201022287,"(2R)-2-Amino-4,4,5,5,5-pentafluoropentanoic acid",,,,4.943,,,,,
1006614-98-7,DTXSID30881349,"(2R,3R)-1,1,1,2,3,4,4,5,5,5-Decafluoropentane",,,,52.55,,,,,
1006614-98-7,DTXSID30881349,"(2R,3R)-1,1,1,2,3,4,4,5,5,5-Decafluoropentane",,,,4.943,,,,,
119450-81-6,DTXSID20892303,"(2R,3R)-2,3-Dichloro-1,1,1,2,3,4,4,4-octafluorobutane",,,,52.55,,,,,
119450-81-6,DTXSID20892303,"(2R,3R)-2,3-Dichloro-1,1,1,2,3,4,4,4-octafluorobutane",,,,4.943,,,,,
1006614-95-4,DTXSID50881346,"(2R,3S)-1,1,1,2,3,4,4,5,5,5-Decafluoropentane",,,,52.55,,,,,
1006614-95-4,DTXSID50881346,"(2R,3S)-1,1,1,2,3,4,4,5,5,5-Decafluoropentane",,,,4.943,,,,,
1583-98-8,DTXSID50880359,"(2R,4R)-1,1,2,3,3,4-Hexafluoro-2,4-bis(trifluoromethyl)cyclobutane",,,,52.55,,,,,
1583-98-8,DTXSID50880359,"(2R,4R)-1,1,2,3,3,4-Hexafluoro-2,4-bis(trifluoromethyl)cyclobutane",,,,4.943,,,,,
877762-92-0,DTXSID80826220,"(2S)-1-(2,2,3,3,3-Pentafluoropropoxy)propan-2-ol",,,,52.55,,,,,
877762-92-0,DTXSID80826220,"(2S)-1-(2,2,3,3,3-Pentafluoropropoxy)propan-2-ol",,,,4.943,,,,,
NOCAS_275710,DTXSID40275710,"(2S)-1,2-Dibromohexafluoropropane",,,,52.55,,,,,
NOCAS_275710,DTXSID40275710,"(2S)-1,2-Dibromohexafluoropropane",,,,4.943,,,,,
148043-95-2,DTXSID501022812,"(2S)-2-Amino-5,5,6,6,6-pentafluorohexanoic acid",,,,29070,,,,,
148043-95-2,DTXSID501022812,"(2S)-2-Amino-5,5,6,6,6-pentafluorohexanoic acid",,,,52.55,,,,,
148043-95-2,DTXSID501022812,"(2S)-2-Amino-5,5,6,6,6-pentafluorohexanoic acid",,,,4.943,,,,,
862589-19-3,DTXSID40897471,(2S)-2-Pyrrolidinyl-bis(4-(perfluorooctyl)phenyl)methanol,,,,29070,,,,,
862589-19-3,DTXSID40897471,(2S)-2-Pyrrolidinyl-bis(4-(perfluorooctyl)phenyl)methanol,,,,782.4,,,,,
156700-94-6,DTXSID501022836,"(2S)-2,3,3,3-Tetrafluoro-2-methoxypropanamide",,,,52.55,,,,,
156700-94-6,DTXSID501022836,"(2S)-2,3,3,3-Tetrafluoro-2-methoxypropanamide",,,,4.943,,,,,
1313024-90-6,DTXSID50895185,"(2S)-3,3,4,4,5,5,5-Heptafluoropentan-2-ol",,,,52.55,,,,,
1313024-90-6,DTXSID50895185,"(2S)-3,3,4,4,5,5,5-Heptafluoropentan-2-ol",,,,4.943,,,,,
111512-55-1,DTXSID801023138,"(2S,3R)-2,3-Dichloro-1,1,1,2,3-pentafluoropropane",,,,52.55,,,,,
111512-55-1,DTXSID801023138,"(2S,3R)-2,3-Dichloro-1,1,1,2,3-pentafluoropropane",,,,4.943,,,,,
90292-35-6,DTXSID50848035,"(2Z)-1-(Butylthio)-3,4,4,5,5,6,6,6-octafluoro-2-hexene",,,,29070,,,,,
90292-35-6,DTXSID50848035,"(2Z)-1-(Butylthio)-3,4,4,5,5,6,6,6-octafluoro-2-hexene",,,,782.4,,,,,
58621-71-9,DTXSID40896328,"(2Z)-1,1,1,2,4,4,5,5,5-Nonafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)pent-2-ene",,,,29070,,,,,
58621-71-9,DTXSID40896328,"(2Z)-1,1,1,2,4,4,5,5,5-Nonafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)pent-2-ene",,,,52.55,,,,,
58621-71-9,DTXSID40896328,"(2Z)-1,1,1,2,4,4,5,5,5-Nonafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)pent-2-ene",,,,782.4,,,,,
90292-38-9,DTXSID30848033,2Z-1-(Methoxy-1-fluoropropenyl)perfluoropropane,,,,52.55,,,,,
90292-38-9,DTXSID30848033,2Z-1-(Methoxy-1-fluoropropenyl)perfluoropropane,,,,4.943,,,,,
142502-68-9,DTXSID10895626,(Z)-3-(Perfluoroheptyl)-3-fluoroprop-2-enal,,,,29070,,,,,
142502-68-9,DTXSID10895626,(Z)-3-(Perfluoroheptyl)-3-fluoroprop-2-enal,,,,52.55,,,,,
142502-68-9,DTXSID10895626,(Z)-3-(Perfluoroheptyl)-3-fluoroprop-2-enal,,,,782.4,,,,,
1383918-01-1,DTXSID30895663,"(2Z)-3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Icosafluorododec-2-enal",,,,29070,,,,,
1383918-01-1,DTXSID30895663,"(2Z)-3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Icosafluorododec-2-enal",,,,782.4,,,,,
1211961-38-4,DTXSID201023154,"(2Z)-3,4,4,5,5,6,6,7,7,8,8,9,9,9-Tetradecafluoro-2-iodonon-2-en-1-ol",,,,29070,,,,,
1211961-38-4,DTXSID201023154,"(2Z)-3,4,4,5,5,6,6,7,7,8,8,9,9,9-Tetradecafluoro-2-iodonon-2-en-1-ol",,,,782.4,,,,,
92835-92-2,DTXSID30896670,"(2Z)-4,4,5,5,6,6,6-Heptafluoro-2-iodohex-2-en-1-ol",,,,29070,,,,,
92835-92-2,DTXSID30896670,"(2Z)-4,4,5,5,6,6,6-Heptafluoro-2-iodohex-2-en-1-ol",,,,782.4,,,,,
92835-92-2,DTXSID30896670,"(2Z)-4,4,5,5,6,6,6-Heptafluoro-2-iodohex-2-en-1-ol",,,,4.943,,,,,
92835-92-2,DTXSID30896670,"(2Z)-4,4,5,5,6,6,6-Heptafluoro-2-iodohex-2-en-1-ol",,,,52.55,,,,,
154375-43-6,DTXSID50896713,"(2Z)-4,4,5,5,6,6,6-Heptafluoro-3-phenylhex-2-enoic acid",,,,29070,,,,,
154375-43-6,DTXSID50896713,"(2Z)-4,4,5,5,6,6,6-Heptafluoro-3-phenylhex-2-enoic acid",,,,782.4,,,,,
99325-08-3,DTXSID20896689,"(2Z)-4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-iodonon-2-en-1-ol",,,,29070,,,,,
99325-08-3,DTXSID20896689,"(2Z)-4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-iodonon-2-en-1-ol",,,,782.4,,,,,
83707-01-1,DTXSID90896676,"(2Z)-4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoronon-2-en-1-ol",,,,29070,,,,,
83707-01-1,DTXSID90896676,"(2Z)-4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoronon-2-en-1-ol",,,,782.4,,,,,
83707-01-1,DTXSID90896676,"(2Z)-4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoronon-2-en-1-ol",,,,4.943,,,,,
83707-01-1,DTXSID90896676,"(2Z)-4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoronon-2-en-1-ol",,,,52.55,,,,,
1006627-74-2,DTXSID20896321,"(2Z)-4,5,5,5-Tetrafluoro-2-iodo-4-(trifluoromethyl)pent-2-en-1-ol",,,,29070,,,,,
1006627-74-2,DTXSID20896321,"(2Z)-4,5,5,5-Tetrafluoro-2-iodo-4-(trifluoromethyl)pent-2-en-1-ol",,,,52.55,,,,,
1006627-74-2,DTXSID20896321,"(2Z)-4,5,5,5-Tetrafluoro-2-iodo-4-(trifluoromethyl)pent-2-en-1-ol",,,,782.4,,,,,
1006627-74-2,DTXSID20896321,"(2Z)-4,5,5,5-Tetrafluoro-2-iodo-4-(trifluoromethyl)pent-2-en-1-ol",,,,4.943,,,,,
83706-99-4,DTXSID20896740,"(2Z)-4,5,5,5-Tetrafluoro-4-(trifluoromethyl)pent-2-en-1-ol",,,,52.55,,,,,
83706-99-4,DTXSID20896740,"(2Z)-4,5,5,5-Tetrafluoro-4-(trifluoromethyl)pent-2-en-1-ol",,,,4.943,,,,,
261503-77-9,DTXSID401023281,"(2Z)-4,5,5,6,6,6-Hexafluoro-2-iodo-4-(trifluoromethyl)hex-2-en-1-ol",,,,29070,,,,,
261503-77-9,DTXSID401023281,"(2Z)-4,5,5,6,6,6-Hexafluoro-2-iodo-4-(trifluoromethyl)hex-2-en-1-ol",,,,782.4,,,,,
85665-67-4,DTXSID00234929,(3-(((Heptadecafluorooctyl)sulphonyl)amino)propyl)trimethylammonium hydroxide,,,,29070,,,,,
85665-67-4,DTXSID00234929,(3-(((Heptadecafluorooctyl)sulphonyl)amino)propyl)trimethylammonium hydroxide,,,,782.4,,,,,
71463-78-0,DTXSID5072353,(3-(Ethyl((heptadecafluorooctyl)sulfonyl)amino)propyl)-Phosphonic acid,,,,29070,,,,,
71463-78-0,DTXSID5072353,(3-(Ethyl((heptadecafluorooctyl)sulfonyl)amino)propyl)-Phosphonic acid,,,,782.4,,,,,
71463-79-1,DTXSID0072354,(3-(Ethyl((pentadecafluoroheptyl)sulfonyl)amino)propyl)-Phosphonic acid,,,,29070,,,,,
71463-79-1,DTXSID0072354,(3-(Ethyl((pentadecafluoroheptyl)sulfonyl)amino)propyl)-Phosphonic acid,,,,782.4,,,,,
38006-74-5,DTXSID50880410,(3-(Perfluorooctyl)sulphonylaminopropyl)trimethylammonium chloride,,,,29070,,,,,
38006-74-5,DTXSID50880410,(3-(Perfluorooctyl)sulphonylaminopropyl)trimethylammonium chloride,,,,782.4,,,,,
313-28-0,DTXSID10606416,"(3,3,4,4-Tetrafluorocyclobut-1-en-1-yl)benzene",,,,29070,,,,,
313-28-0,DTXSID10606416,"(3,3,4,4-Tetrafluorocyclobut-1-en-1-yl)benzene",,,,782.4,,,,,
313-28-0,DTXSID10606416,"(3,3,4,4-Tetrafluorocyclobut-1-en-1-yl)benzene",,,,52.55,,,,,
313-28-0,DTXSID10606416,"(3,3,4,4-Tetrafluorocyclobut-1-en-1-yl)benzene",,,,4.943,,,,,
64339-46-4,DTXSID10794807,"(3,3,4,4-Tetrafluorohexane-1,6-diyl)bis[(dichloromethyl)silane]",,,,29070,,,,,
64339-46-4,DTXSID10794807,"(3,3,4,4-Tetrafluorohexane-1,6-diyl)bis[(dichloromethyl)silane]",,,,782.4,,,,,
67102-32-3,DTXSID40791804,"(3,3,4,4,4-Pentafluorobutyl)benzene",,,,782.4,,,,,
67102-32-3,DTXSID40791804,"(3,3,4,4,4-Pentafluorobutyl)benzene",,,,52.55,,,,,
67102-32-3,DTXSID40791804,"(3,3,4,4,4-Pentafluorobutyl)benzene",,,,4.943,,,,,
89608-41-3,DTXSID60710658,"(3,3,4,4,5,5,5-Heptafluoro-1-iodopent-1-ene-1,2-diyl)bis(trimethylsilane)",,,,29070,,,,,
89608-41-3,DTXSID60710658,"(3,3,4,4,5,5,5-Heptafluoro-1-iodopent-1-ene-1,2-diyl)bis(trimethylsilane)",,,,782.4,,,,,
89608-32-2,DTXSID00567042,"(3,3,4,4,5,5,5-Heptafluoro-1-iodopentyl)(trimethyl)silane",,,,29070,,,,,
89608-32-2,DTXSID00567042,"(3,3,4,4,5,5,5-Heptafluoro-1-iodopentyl)(trimethyl)silane",,,,782.4,,,,,
89608-32-2,DTXSID00567042,"(3,3,4,4,5,5,5-Heptafluoro-1-iodopentyl)(trimethyl)silane",,,,4.943,,,,,
81674-08-0,DTXSID50895362,"(3,3,4,4,5,5,5-Heptafluoropent-1-yn-1-yl)benzene",,,,52.55,,,,,
81674-08-0,DTXSID50895362,"(3,3,4,4,5,5,5-Heptafluoropent-1-yn-1-yl)benzene",,,,4.943,,,,,
109134-39-6,DTXSID00681090,"(3,3,4,4,5,5,5-Heptafluoropentyl)(trimethoxy)silane",,,,52.55,,,,,
109134-39-6,DTXSID00681090,"(3,3,4,4,5,5,5-Heptafluoropentyl)(trimethoxy)silane",,,,4.943,,,,,
